RosTime,Stream,GTOdomX,GTOdomY,GTOdomZ,GTQX,GTQY,GTQZ,GTQW,GTYaw,VIOX,VIOY,VIOZ,VIOQX,VIOQY,VIOQZ,VIOQW,VIOYaw
1776946023.918682098,GT,2.00125837326,0.996663033962,1.43826591969,0.00986923604316,-0.00128283749169,0.0609960587528,0.998088439127,0.122037155939,,,,,,,,
1776946023.924684048,VIO,,,,,,,,,1.99828504162,1.14311219917,1.446492606,0.0153402723918,-0.001728322847,0.0427805583317,0.998965221002,0.085524747345
1776946023.927685022,VIO,,,,,,,,,1.99825375866,1.14392331467,1.44690065228,0.0155195290142,-0.00176389962703,0.0434601438814,0.9989330552,0.0868830965308
1776946023.933681965,VIO,,,,,,,,,1.99819070513,1.14553580203,1.44772466141,0.0158785524359,-0.00182773079759,0.0448303768774,0.998866742004,0.0896221822303
1776946023.939681053,GT,2.00130701065,0.996179282665,1.44049990177,0.0107216429061,-0.00142955726071,0.064382473827,0.997866662404,0.128816708516,,,,,,,,
1776946023.939681053,VIO,,,,,,,,,1.99812627199,1.14713823407,1.44856053461,0.0162170526546,-0.0018712603478,0.0462095634783,0.998798368957,0.0923799855573
1776946023.942682028,VIO,,,,,,,,,1.99809326639,1.14793580078,1.44898297237,0.0163763037396,-0.00188493753678,0.046902813027,0.998763430356,0.0937665494238
1776946023.948682070,VIO,,,,,,,,,1.99802572688,1.14952136492,1.44983551612,0.0166310597277,-0.00189098016508,0.0482985051191,0.998692688693,0.096559204881
1776946023.954682112,GT,2.00130701065,0.996179282665,1.44049990177,0.0107216429061,-0.00142955726071,0.064382473827,0.997866662404,0.128816708516,,,,,,,,
1776946023.954682112,VIO,,,,,,,,,1.99795609469,1.15109500307,1.45069812378,0.0168312979808,-0.00188318841997,0.0496914140682,0.998621011384,0.0993471949483
1776946023.963687897,VIO,,,,,,,,,1.99784923762,1.15343297789,1.45200825646,0.0170189011361,-0.00187926257152,0.0518197251295,0.998509660176,0.103607865304
1776946023.969688177,VIO,,,,,,,,,1.99777814172,1.15497442248,1.45289183407,0.0171557129471,-0.00186995957965,0.0532568872732,0.998431714602,0.106485340959
1776946023.978687048,GT,2.00142621994,0.994556844234,1.44709312916,0.0122633911292,-0.00139260830301,0.0742422235363,0.997163905833,0.14857677696,,,,,,,,
